date,nav,daily_return
2022-09-14,1.4164557502,-0.0077627077
2022-09-15,1.4077721719,-0.0061304974
2022-09-16,1.3846061818,-0.0164557807
2022-09-19,1.3785163409,-0.0043982477
2022-09-20,1.3834540249,0.0035818828
2022-09-21,1.3770436866,-0.0046335752
2022-09-22,1.3697952482,-0.005263768
2022-09-23,1.3593837315,-0.0076007832
2022-09-26,1.3527746448,-0.0048618257
2022-09-27,1.3709376395,0.0134264748
2022-09-28,1.3533549011,-0.0128253378
2022-09-29,1.351513258,-0.0013607983
2022-09-30,1.3471207108,-0.0032500956
2022-10-10,1.3324474426,-0.0108923187
2022-10-11,1.3290447317,-0.00255373
2022-10-12,1.3411858815,0.0091352454
2022-10-13,1.3394919582,-0.0012630041
2022-10-14,1.3628657713,0.01744976
2022-10-17,1.3669955748,0.0030302349
2022-10-18,1.3726570492,0.0041415455
2022-10-19,1.3572596697,-0.0112172079
2022-10-20,1.3519454008,-0.00391544
2022-10-21,1.3510091893,-0.0006924922
2022-10-24,1.3220202067,-0.02145728
2022-10-25,1.3193775987,-0.0019989165
2022-10-26,1.3358073569,0.0124526582
2022-10-27,1.3342175708,-0.0011901313
2022-10-28,1.3085456528,-0.0192411782
2022-10-31,1.304749766,-0.0029008439
2022-11-01,1.3345397759,0.0228319718
2022-11-02,1.3477314137,0.0098847843
2022-11-03,1.3409933001,-0.0049995968
2022-11-04,1.3697590969,0.0214511115
2022-11-07,1.376716411,0.0050792246
2022-11-08,1.3717023401,-0.0036420506
2022-11-09,1.3657774417,-0.0043193762
2022-11-10,1.3625648785,-0.0023521865
2022-11-11,1.3875797552,0.0183586683
2022-11-14,1.39182087,0.0030564837
2022-11-15,1.4129942962,0.0152127523
2022-11-16,1.4079984508,-0.0035356444
2022-11-17,1.4073150576,-0.000485365
2022-11-18,1.4054838091,-0.0013012357
2022-11-21,1.3973053297,-0.005818978
2022-11-22,1.3901605892,-0.0051132278
2022-11-23,1.387380833,-0.0019995936
2022-11-24,1.3889895067,0.0011595041
2022-11-25,1.3880509285,-0.0006757274
2022-11-28,1.3795755845,-0.0061059315
2022-11-29,1.4109906821,0.0227715668
2022-11-30,1.4144889086,0.0024792697
2022-12-01,1.4203176718,0.0041207557
2022-12-02,1.4168591796,-0.0024350131
2022-12-05,1.4358015817,0.0133692906
2022-12-06,1.4312802326,-0.0031490069
2022-12-07,1.4241365977,-0.0049910805
2022-12-08,1.4312987036,0.0050290863
2022-12-09,1.4380843148,0.0047408771
2022-12-12,1.4266733674,-0.007934825
2022-12-13,1.4272107492,0.0003766677
2022-12-14,1.4264283615,-0.0005481935
2022-12-15,1.4180079222,-0.0059031631
2022-12-16,1.4194575329,0.0010222867
2022-12-19,1.4003222007,-0.0134807359
2022-12-20,1.3878699576,-0.0088924129
2022-12-21,1.3879703427,7.23304e-05
2022-12-22,1.3910246503,0.0022005568
2022-12-23,1.389435317,-0.001142563
2022-12-26,1.3934895893,0.002917928
2022-12-27,1.4005149807,0.0050415816
2022-12-28,1.4019905635,0.0010536002
2022-12-29,1.4009430002,-0.0007469113
2022-12-30,1.4039961186,0.0021790449
2023-01-03,1.4151006346,0.0079092213
2023-01-04,1.4252681133,0.0071852552
2023-01-05,1.4376697698,0.0087012797
2023-01-06,1.4356196692,-0.0014259885
2023-01-09,1.4436979859,0.0056268149
2023-01-10,1.4424124584,-0.0008902083
2023-01-11,1.4412518343,-0.000804641
2023-01-12,1.4405656534,-0.0004763386
2023-01-13,1.4519378665,0.0078945188
2023-01-16,1.4615064563,0.0065902198
2023-01-17,1.4588808167,-0.00179675
2023-01-18,1.4599811016,0.0007544219
2023-01-19,1.4663376906,0.0043538844
2023-01-20,1.4757263664,0.0064025848
2023-01-30,1.4762613363,0.0003627311
2023-01-31,1.4688133435,-0.0050453963
2023-02-01,1.481372401,0.0085507158
2023-02-02,1.4816715357,0.0002019308
2023-02-03,1.4741141085,-0.0051008189
2023-02-06,1.4624479273,-0.0079138187
2023-02-07,1.4676763363,0.0035748855
2023-02-08,1.4604573,-0.0049184696
2023-02-09,1.4749228592,0.0099045834
2023-02-10,1.4670621967,-0.0053293296
2023-02-13,1.4747336736,0.0052289202
2023-02-14,1.4750964951,0.0002460251
2023-02-15,1.4702334448,-0.0032965535
2023-02-16,1.4643692864,-0.0039885899
2023-02-17,1.4542336344,-0.0069217272
2023-02-20,1.4716767673,0.0119947253
2023-02-21,1.4677339536,-0.0026791302
2023-02-22,1.4635975995,-0.0028179673
2023-02-23,1.4634077563,-0.0001299396
2023-02-24,1.4530530039,-0.0070755514
2023-02-27,1.4504712247,-0.0017767963
2023-02-28,1.4544388646,0.0027354144
2023-03-01,1.4706431537,0.0111410238
2023-03-02,1.4663475583,-0.0029206709
2023-03-03,1.4716599498,0.0036228733
2023-03-06,1.469324733,-0.001586791
2023-03-07,1.4563390787,-0.0088378382
2023-03-08,1.4526299913,-0.0025471062
2023-03-09,1.4485609623,-0.0028011463
2023-03-10,1.4330291299,-0.0107220006
2023-03-13,1.4422696529,0.0064479918
2023-03-14,1.4326314409,-0.0066826699
2023-03-15,1.4374222714,0.0033440775
2023-03-16,1.4302595752,-0.004982774
2023-03-17,1.4382545895,0.0055896618
2023-03-20,1.430626512,-0.0053037046
2023-03-21,1.4436743295,0.0091205698
2023-03-22,1.4493683983,0.0039441505
2023-03-23,1.4599252332,0.0072835427
2023-03-24,1.458527179,-0.0009574291
2023-03-27,1.4557851044,-0.001880207
2023-03-28,1.454396009,-0.000954014
2023-03-29,1.4576965733,0.0022693711
2023-03-30,1.4624627126,0.0032696375
2023-03-31,1.4693628651,0.0047179836
2023-04-03,1.477089154,0.0052582579
2023-04-04,1.4765542301,-0.0003621473
2023-04-06,1.4756385203,-0.0006201667
2023-04-07,1.4841151397,0.0057445459
2023-04-10,1.4781925796,-0.0039906339
2023-04-11,1.4825910423,0.0029755681
2023-04-12,1.4836194533,0.0006936579
2023-04-13,1.4831277898,-0.0003315621
2023-04-14,1.4837181405,0.0003982156
2023-04-17,1.4919953311,0.0055785036
2023-04-18,1.4909629977,-0.0006917324
2023-04-19,1.4836953819,-0.0048746266
2023-04-20,1.4847489105,0.0007102552
2023-04-21,1.4629670315,-0.0146704126
2023-04-24,1.4576271518,-0.0036500342
2023-04-25,1.4472927159,-0.0070901034
2023-04-26,1.4507407791,0.0023826279
2023-04-27,1.4556136755,0.0033586905
2023-04-28,1.4679102745,0.0084479291
2023-05-04,1.4729333032,0.0034218909
2023-05-05,1.4703435513,-0.0017584257
2023-05-08,1.4795880095,0.0062872777
2023-05-09,1.4669830182,-0.0085190492
2023-05-10,1.4610564527,-0.0040401841
2023-05-11,1.4617072105,0.0004454022
2023-05-12,1.452889946,-0.0060319568
2023-05-15,1.4640121359,0.007654997
2023-05-16,1.4590740115,-0.0033727893
2023-05-17,1.4543732994,-0.0032217091
2023-05-18,1.4590195641,0.0031946851
2023-05-19,1.4551599357,-0.0026453575
2023-05-22,1.4587765064,0.0024853424
2023-05-23,1.4486434749,-0.0069464821
2023-05-24,1.4376528549,-0.0075866016
2023-05-25,1.4312087928,-0.0044823492
2023-05-26,1.4382780749,0.0049393786
2023-05-29,1.4355456587,-0.0019000158
2023-05-30,1.4393791998,0.0026706702
2023-05-31,1.4315835584,-0.0054159748
2023-06-01,1.4345759125,0.0020902406
2023-06-02,1.4492014625,0.0101948227
2023-06-05,1.4494853406,0.0001960978
2023-06-06,1.4398310244,-0.0066607278
2023-06-07,1.4421779104,0.0016299732
2023-06-08,1.4439831082,0.001251938
2023-06-09,1.450135036,0.0042601599
2023-06-12,1.4513595345,0.000844403
2023-06-13,1.4576188624,0.0043127342
2023-06-14,1.4588880213,0.000870707
2023-06-15,1.4721837557,0.0091138162
2023-06-16,1.4775957638,0.003676177
2023-06-19,1.4705965847,-0.00473687
2023-06-20,1.4650985041,-0.0037386735
2023-06-21,1.4468299211,-0.0124691842
2023-06-26,1.431119529,-0.0108584926
2023-06-27,1.4439809817,0.008986987
2023-06-28,1.4437405089,-0.0001665346
2023-06-29,1.4410922757,-0.001834515
2023-06-30,1.4469191359,0.0040433637
2023-07-03,1.4576131426,0.0073911108
2023-07-04,1.4597339246,0.0014547418
2023-07-05,1.451915465,-0.0053558608
2023-07-06,1.4429999145,-0.0061405438
2023-07-07,1.4401106353,-0.0020022726
2023-07-10,1.4438079955,0.002567414
2023-07-11,1.4506850095,0.0047628933
2023-07-12,1.4472522556,-0.0023662986
2023-07-13,1.4652706383,0.0124500637
2023-07-14,1.4640484352,-0.0008339109
2023-07-17,1.4602215604,-0.0026138991
2023-07-18,1.4551726908,-0.003457817
2023-07-19,1.4551406194,-2.18232e-05
2023-07-20,1.4476881883,-0.0051214508
2023-07-21,1.4511228763,0.0023723104
2023-07-24,1.4477790647,-0.0023040707
2023-07-25,1.4709146248,0.0159798206
2023-07-26,1.4692689351,-0.0011186153
2023-07-27,1.4703501689,0.0007358992
2023-07-28,1.4901918661,0.0134943236
2023-07-31,1.4946487361,0.0029910002
2023-08-01,1.4918975213,-0.0018409034
2023-08-02,1.4796624314,-0.0082010257
2023-08-03,1.4870841478,0.0050158173
2023-08-04,1.4895678019,0.0016703342
2023-08-07,1.4807463468,-0.0059221575
2023-08-08,1.4760504038,-0.0031713352
2023-08-09,1.4745696683,-0.0010033577
2023-08-10,1.4765214873,0.0013236533
2023-08-11,1.4591444275,-0.0117689176
2023-08-14,1.4563840824,-0.001891558
2023-08-15,1.4527496104,-0.002495545
2023-08-16,1.4461592814,-0.0045364521
2023-08-17,1.449357736,0.002211689
2023-08-18,1.4325734428,-0.011580504
2023-08-21,1.4213280313,-0.0078499958
2023-08-22,1.4264026571,0.0035705431
2023-08-23,1.4162327761,-0.0071297407
2023-08-24,1.4268334827,0.0074849384
2023-08-25,1.4177800275,-0.0063451379
2023-08-28,1.4283106,0.0074277133
2023-08-29,1.4448022284,0.011546248
2023-08-30,1.4436763531,-0.0007792591
2023-08-31,1.4384396718,-0.0036273236
2023-09-01,1.4410070491,0.0017848349
2023-09-04,1.4548434486,0.0096018958
2023-09-05,1.4449441979,-0.0068043409
2023-09-06,1.4416857115,-0.002255095
2023-09-07,1.4284966511,-0.0091483603
2023-09-08,1.4278678138,-0.0004402092
2023-09-11,1.4380764609,0.0071493662
2023-09-12,1.4352212143,-0.0019852654
2023-09-13,1.4292694902,-0.0041469036
2023-09-14,1.4302567157,0.0006907203
2023-09-15,1.4332572331,0.0020976798
2023-09-18,1.4343956095,0.0007942583
2023-09-19,1.4327061984,-0.001177786
2023-09-20,1.4269100063,-0.0040456251
2023-09-21,1.4168108228,-0.0070776597
2023-09-22,1.433202869,0.0115696788
2023-09-25,1.4286571163,-0.0031717441
2023-09-26,1.4230046428,-0.0039562881
2023-09-27,1.4292819934,0.0044113352
2023-09-28,1.425905721,-0.0023622157
2023-10-09,1.4252526863,-0.0004579789
2023-10-10,1.4210130065,-0.002974885
2023-10-11,1.4295320099,0.0059952213
2023-10-12,1.4373619734,0.0054770923
2023-10-13,1.4288343757,-0.0059328115
2023-10-16,1.4203852354,-0.0059133098
2023-10-17,1.4225336882,0.0015127961
2023-10-18,1.4107977549,-0.0082500214
2023-10-19,1.3947839874,-0.011351081
2023-10-20,1.3864385689,-0.0059833054
2023-10-23,1.3755884144,-0.0078259179
2023-10-24,1.3817243552,0.0044605935
2023-10-25,1.383525785,0.0013039782
2023-10-26,1.3871554546,0.0026232706
2023-10-27,1.4064665094,0.0139215533
2023-10-30,1.4140927275,0.0054222536
2023-10-31,1.4084370165,-0.0039997405
2023-11-01,1.4065432038,-0.0013446201
2023-11-02,1.4054338931,-0.0007886787
2023-11-03,1.4148267689,0.0066834715
2023-11-06,1.4321305775,0.0122303373
2023-11-07,1.4276620512,-0.0031201948
2023-11-08,1.4285778411,0.0006414613
2023-11-09,1.4245519918,-0.0028180818
2023-11-10,1.418861223,-0.0039949705
2023-11-13,1.4211265698,0.0015967905
2023-11-14,1.4230496529,0.0013532103
2023-11-15,1.4349145332,0.0083374467
2023-11-16,1.4251543549,-0.0068017229
2023-11-17,1.4239341493,-0.0008563935
2023-11-20,1.4317888884,0.0055164205
2023-11-21,1.4303001205,-0.0010397957
2023-11-22,1.4222183447,-0.0056504056
2023-11-23,1.4293864077,0.0050398595
2023-11-24,1.4220149973,-0.0051570453
2023-11-27,1.4185213239,-0.0024568471
2023-11-28,1.4219946337,0.0024487372
2023-11-29,1.4123441595,-0.0067867591
2023-11-30,1.41406872,0.0012210625
2023-12-01,1.4132236182,-0.0005974582
2023-12-04,1.4038480802,-0.0066341504
2023-12-05,1.3887002016,-0.0107902548
2023-12-06,1.3917210471,0.0021753043
2023-12-07,1.3897007746,-0.0014518173
2023-12-08,1.3918972343,0.0015805271
2023-12-11,1.3977049196,0.0041726741
2023-12-12,1.4010321835,0.002380349
2023-12-13,1.3912234385,-0.0070010847
2023-12-14,1.3900346617,-0.000854483
2023-12-15,1.3882125536,-0.0013108364
2023-12-18,1.3824898793,-0.0041221443
2023-12-19,1.3806223707,-0.0013508298
2023-12-20,1.3736690289,-0.0050363821
2023-12-21,1.3777704828,0.0029855657
2023-12-22,1.3677651078,-0.0072620042
2023-12-25,1.3689571386,0.0008715172
2023-12-26,1.3624289172,-0.0047685419
2023-12-27,1.3702852227,0.0057661756
2023-12-28,1.3866333063,0.0119304239
2023-12-29,1.3918033659,0.0037284981
2024-01-02,1.3853420641,-0.0046423956
2024-01-03,1.3841064866,-0.0008916853
2024-01-04,1.3797740852,-0.003130107
2024-01-05,1.3700165748,-0.0070720273
2024-01-08,1.3551942495,-0.0108188691
2024-01-09,1.3570320132,0.0013560888
2024-01-10,1.3526333669,-0.0032415989
2024-01-11,1.3607730268,0.0060178716
2024-01-12,1.3563389034,-0.0032587576
2024-01-15,1.3554572424,-0.0006498008
2024-01-16,1.3530278239,-0.001792324
2024-01-17,1.3300644101,-0.0169720959
2024-01-18,1.3341540165,0.0030749752
2024-01-19,1.3302584161,-0.002920134
2024-01-22,1.3007800578,-0.0221598736
2024-01-23,1.3130098466,0.0094018883
2024-01-24,1.3295297147,0.0125819248
2024-01-25,1.3494655747,0.0149944268
2024-01-26,1.3408280546,-0.0064004593
2024-01-29,1.3316130707,-0.0068726067
2024-01-30,1.312522862,-0.014336153
2024-01-31,1.2959584391,-0.0126205525
2024-02-01,1.2968007872,0.0006499808
2024-02-02,1.2829814545,-0.0106564808
2024-02-05,1.2776532522,-0.0041529846
2024-02-06,1.3222642685,0.0349163721
2024-02-07,1.3443599184,0.0167107268
2024-02-08,1.347833389,0.0025834853
2024-02-19,1.355324194,0.0055579072
2024-02-20,1.3594833295,0.0030687385
2024-02-21,1.3667056479,0.0053125465
2024-02-22,1.3757666452,0.0066295721
2024-02-23,1.3774486332,0.0012225823
2024-02-26,1.3729561615,-0.0032612125
2024-02-27,1.3862003654,0.0096462524
2024-02-28,1.3688924598,-0.0124856411
2024-02-29,1.3855167479,0.0121443346
2024-03-01,1.3897447912,0.0030516003
2024-03-04,1.3930938758,0.0024098559
2024-03-05,1.3863873565,-0.0048141187
2024-03-06,1.387656866,0.0009156961
2024-03-07,1.3767451813,-0.0078633883
2024-03-08,1.3819995482,0.0038165137
2024-03-11,1.3956610988,0.0098851224
2024-03-12,1.4036988977,0.0057593538
2024-03-13,1.4003684787,-0.0023728182
2024-03-14,1.3970489252,-0.0023704857
2024-03-15,1.3971936551,0.0001035969
2024-03-18,1.4056984237,0.0060870364
2024-03-19,1.3966545797,-0.0064337015
2024-03-20,1.3996568418,0.0021496096
2024-03-21,1.4001712016,0.0003674899
2024-03-22,1.3874173403,-0.009108787
2024-03-25,1.3792677704,-0.0058737068
2024-03-26,1.3802852664,0.0007374912
2024-03-27,1.3676631674,-0.0091443404
2024-03-28,1.3738609699,0.0045316731
2024-03-29,1.3786569334,0.0034908653
2024-04-01,1.3909726222,0.008932884
2024-04-02,1.3904666073,-0.000363785
2024-04-03,1.3876229151,-0.0020451352
2024-04-08,1.3779825893,-0.0069473671
2024-04-09,1.3835561831,0.0040447491
2024-04-10,1.3790241458,-0.0032756438
2024-04-11,1.3804506779,0.0010344504
2024-04-12,1.3716203754,-0.0063964457
2024-04-15,1.379598841,0.0058168177
2024-04-16,1.3624679203,-0.0124173203
2024-04-17,1.3777555088,0.0112202762
2024-04-18,1.379723405,0.0014285588
2024-04-19,1.3728282114,-0.0049977444
2024-04-22,1.3740998862,0.0009265488
2024-04-23,1.3743215104,0.0001612868
2024-04-24,1.3827940151,0.0061646325
2024-04-25,1.3850075141,0.0016007438
2024-04-26,1.4020630704,0.0123146489
2024-04-29,1.4132939697,0.0080100444
2024-04-30,1.4103437466,-0.0020872611
2024-05-06,1.4357271165,0.0179977709
2024-05-07,1.4336620415,-0.0014383478
2024-05-08,1.4247375348,-0.0062249725
2024-05-09,1.4368794392,0.0085224341
2024-05-10,1.4391303577,0.0015665326
2024-05-13,1.440179026,0.0007284414
2024-05-14,1.4424674053,0.0015891916
2024-05-15,1.4349533238,-0.0052094164
2024-05-16,1.437013752,0.0014361198
2024-05-17,1.4449118996,0.0054959835
2024-05-20,1.4487286597,0.002641752
2024-05-21,1.4406883461,-0.0055501449
2024-05-22,1.4397393282,-0.0006587253
2024-05-23,1.4242945968,-0.0107272142
2024-05-24,1.414510477,-0.0068696931
2024-05-27,1.4236084562,0.0064318924
2024-05-28,1.4166131665,-0.0049137736
2024-05-29,1.4135370657,-0.0021714473
2024-05-30,1.4088395383,-0.0033229919
2024-05-31,1.4065134845,-0.0016510424
2024-06-03,1.4067069228,0.0001375303
2024-06-04,1.4146933295,0.0056771253
2024-06-05,1.4089686364,-0.0040465965
2024-06-06,1.4053671323,-0.0025561279
2024-06-07,1.4018413923,-0.002508768
2024-06-11,1.3985215671,-0.0023679311
2024-06-12,1.3992711925,0.0005360128
2024-06-13,1.395839929,-0.0024524267
2024-06-14,1.3949187511,-0.0006599453
2024-06-17,1.3925930792,-0.0016669994
2024-06-18,1.3926875222,6.7571e-05
2024-06-19,1.3922254415,-0.0003317906
2024-06-20,1.3826340408,-0.0068892583
2024-06-21,1.3798024094,-0.0020477317
2024-06-24,1.3693855107,-0.0075495583
2024-06-25,1.3658413111,-0.002588439
2024-06-26,1.3760098212,0.0074448694
2024-06-27,1.3632788384,-0.0092518338
2024-06-28,1.3626404109,-0.0004683029
2024-07-01,1.3691536517,0.0047798677
2024-07-02,1.36463362,-0.0033016067
2024-07-03,1.363062752,-0.0011508484
2024-07-04,1.3553091274,-0.0056886609
2024-07-05,1.3576494921,0.0017268125
2024-07-08,1.3445141772,-0.0096747619
2024-07-09,1.353881982,0.0069671412
2024-07-10,1.3501695728,-0.0027417771
2024-07-11,1.3657443421,0.0115351449
2024-07-12,1.3709071835,0.0037805097
2024-07-15,1.3643696893,-0.0047690077
2024-07-16,1.3632933943,-0.0007885805
2024-07-17,1.3643664373,0.0007868236
2024-07-18,1.3678150141,0.0025278763
2024-07-19,1.365244829,-0.0018790444
2024-07-22,1.366382027,0.0008326924
2024-07-23,1.3463674289,-0.0146476131
2024-07-24,1.33721338,-0.0067990719
2024-07-25,1.3328288459,-0.0032788589
2024-07-26,1.3375279563,0.0035253795
2024-07-29,1.3350736243,-0.0018346943
2024-07-30,1.3295574293,-0.0041317534
2024-07-31,1.3571020099,0.0207168107
2024-08-01,1.35088667,-0.0045795881
2024-08-02,1.3429251977,-0.0058937972
2024-08-05,1.3324113387,-0.0078290726
2024-08-06,1.3369220011,0.0033853377
2024-08-07,1.3379129258,0.0007411986
2024-08-08,1.3405976494,0.0020066505
2024-08-09,1.3369403422,-0.002728117
2024-08-12,1.3381835755,0.0009299093
2024-08-13,1.339983643,0.0013451574
2024-08-14,1.3317820556,-0.0061206623
2024-08-15,1.3370601879,0.0039632103
2024-08-16,1.3397379832,0.0020027485
2024-08-19,1.3428740358,0.0023410872
2024-08-20,1.3322270641,-0.0079284962
2024-08-21,1.3268945544,-0.0040027033
2024-08-22,1.3240689818,-0.0021294628
2024-08-23,1.3244563737,0.0002922727
2024-08-26,1.3236869249,-0.0005809545
2024-08-27,1.3206779871,-0.0022731492
2024-08-28,1.3164868924,-0.0031731159
2024-08-29,1.3203044426,0.0028994681
2024-08-30,1.3319378031,0.0088114519
2024-09-02,1.3172178676,-0.0110515187
2024-09-03,1.3200873797,0.0021781412
2024-09-04,1.3179225932,-0.0016398812
2024-09-05,1.3216157868,0.0028022841
2024-09-06,1.3130839151,-0.0064556369
2024-09-09,1.3052001776,-0.006003671
2024-09-10,1.30459888,-0.0004606938
2024-09-11,1.3025712594,-0.001554526
2024-09-12,1.3005670431,-0.0015386615
2024-09-13,1.2963070279,-0.0032755061
2024-09-18,1.3001688511,0.0029794238
2024-09-19,1.3115859995,0.0087812813
2024-09-20,1.3105309889,-0.0008043778
2024-09-23,1.3099184693,-0.0004673828
2024-09-24,1.3480363515,0.0290994311
2024-09-25,1.3565013818,0.0062795267
2024-09-26,1.3988650934,0.0312298124
2024-09-27,1.4439130302,0.0322032032
2024-09-30,1.5286347589,0.0586750912
2024-10-08,1.5820340198,0.0349328623
2024-10-09,1.508843657,-0.0462634569
2024-10-10,1.5179952583,0.0060651078
2024-10-11,1.4909416197,-0.0178217459
2024-10-14,1.5036710215,0.0085378272
2024-10-15,1.4745231543,-0.019384471
2024-10-16,1.4723033088,-0.0015056942
2024-10-17,1.4615848429,-0.0072800665
2024-10-18,1.4980640328,0.0249588932
2024-10-21,1.4961148989,-0.001301319
2024-10-22,1.5037668007,0.0051147304
2024-10-23,1.5079926892,0.0028099919
2024-10-24,1.4970008061,-0.0072890825
2024-10-25,1.5071992708,0.006812598
2024-10-28,1.5149943705,0.0051721281
2024-10-29,1.5041014533,-0.0071900711
2024-10-30,1.4940153258,-0.0067059581
2024-10-31,1.4921872656,-0.0012235886
2024-11-01,1.4894319042,-0.0018463133
2024-11-04,1.5025535643,0.0088096217
2024-11-05,1.5270337688,0.0162926143
2024-11-06,1.5198500112,-0.0047043868
2024-11-07,1.5504951945,0.0201630947
2024-11-08,1.5409233689,-0.0061732129
2024-11-11,1.5476889673,0.0043906132
2024-11-12,1.5367023289,-0.007098738
2024-11-13,1.5366206934,-5.31238e-05
2024-11-14,1.51413799,-0.0146314531
2024-11-15,1.5001856763,-0.0092144961
2024-11-18,1.4939177343,-0.0041783077
2024-11-19,1.5032535196,0.0062491964
2024-11-20,1.512589822,0.0062109307
2024-11-21,1.5091073683,-0.002302312
2024-11-22,1.4769582074,-0.0213036203
2024-11-25,1.4758355164,-0.0007601373
2024-11-26,1.4754223995,-0.0002799207
2024-11-27,1.49513717,0.0133621195
2024-11-28,1.4860860096,-0.0060537324
2024-11-29,1.4980731797,0.0080662694
2024-12-02,1.508641055,0.0070543118
2024-12-03,1.5116901436,0.0020210829
2024-12-04,1.5043835982,-0.0048333619
2024-12-05,1.5028501439,-0.0010191269
2024-12-06,1.5186856254,0.0105369664
2024-12-09,1.5244610969,0.0038029408
2024-12-10,1.5271670529,0.0017750246
2024-12-11,1.5295383874,0.0015527669
2024-12-12,1.5388737504,0.0061033859
2024-12-13,1.5194184225,-0.0126425757
2024-12-16,1.5111708338,-0.0054283082
2024-12-17,1.5053232881,-0.0038695464
2024-12-18,1.509316051,0.0026524289
2024-12-19,1.5063669812,-0.0019539114
2024-12-20,1.5062953292,-4.75661e-05
2024-12-23,1.5009954471,-0.003518488
2024-12-24,1.5126484672,0.0077637284
2024-12-25,1.5099180266,-0.0018050728
2024-12-26,1.5098393977,-5.22764e-05
2024-12-27,1.5107362138,0.0005939811
2024-12-30,1.5119889128,0.0008291977
2024-12-31,1.4982947539,-0.0090570498
2025-01-02,1.4743624586,-0.0159730222
2025-01-03,1.4651740604,-0.0062321162
2025-01-06,1.4646701832,-0.0003439026
2025-01-07,1.463074329,-0.001089347
2025-01-08,1.4599879923,-0.0021097055
2025-01-09,1.455528002,-0.003054813
2025-01-10,1.4427228609,-0.0087973776
2025-01-13,1.4406787337,-0.0014170749
2025-01-14,1.4653588873,0.0171311438
2025-01-15,1.4617032219,-0.002494934
2025-01-16,1.466135263,0.0030321074
2025-01-17,1.4701925935,0.0027673644
2025-01-20,1.4780567978,0.005349098
2025-01-21,1.4792702188,0.0008211639
2025-01-22,1.4696443312,-0.0065071868
2025-01-23,1.4698272506,0.0001244651
2025-01-24,1.4801337544,0.0070118426
2025-01-27,1.4806765861,0.000366947
2025-02-05,1.4827599495,0.0014068332
2025-02-06,1.4967363818,0.0094259575
2025-02-07,1.5092792145,0.0083801215
2025-02-10,1.5189364838,0.0063985969
2025-02-11,1.5123788614,-0.004317246
2025-02-12,1.5232820058,0.0072092679
2025-02-13,1.5211797458,-0.0013800859
2025-02-14,1.5401114816,0.0124454299
2025-02-17,1.5400876727,-1.54592e-05
2025-02-18,1.533836968,-0.0040586681
2025-02-19,1.540183554,0.0041377187
2025-02-20,1.5396577734,-0.0003413753
2025-02-21,1.5575860115,0.0116443007
2025-02-24,1.5507178011,-0.0044095224
2025-02-25,1.5388949776,-0.0076240973
2025-02-26,1.5544201703,0.010088533
2025-02-27,1.5544390476,1.21442e-05
2025-02-28,1.5303374261,-0.0155048257
2025-03-03,1.5329010828,0.0016750091
2025-03-04,1.5349173703,0.0013153409
2025-03-05,1.5430644453,0.0053078265
2025-03-06,1.5614734492,0.0119303633
2025-03-07,1.5565371371,-0.0031615095
2025-03-10,1.5514098149,-0.0032938638
2025-03-11,1.5553068119,0.0025117067
2025-03-12,1.5506479217,-0.0029954798
2025-03-13,1.5450216182,-0.0036283565
2025-03-14,1.5666469722,0.0139967971
2025-03-17,1.5676839497,0.0006619088
2025-03-18,1.5775366463,0.0062850691
2025-03-19,1.5768045589,-0.0004642629
2025-03-20,1.5657168408,-0.0070317644
2025-03-21,1.5495654872,-0.0103156287
2025-03-24,1.5525694618,0.0019387977
2025-03-25,1.5473864629,-0.003338541
2025-03-26,1.5467670688,-0.000400284
2025-03-27,1.5540846242,0.0047308709
2025-03-28,1.5482858571,-0.003731105
2025-03-31,1.5394255261,-0.0057228755
2025-04-01,1.5486829906,0.0060135839
2025-04-02,1.5487620312,5.12431e-05
2025-04-03,1.5398636491,-0.0057456833
2025-04-07,1.4466597509,-0.0605273709
2025-04-08,1.4600522096,0.0092575042
2025-04-09,1.4715856303,0.0078993207
2025-04-10,1.4859776554,0.0097799441
2025-04-11,1.4901686684,0.002820586
2025-04-14,1.5004031943,0.0068680319
2025-04-15,1.5006616627,0.0001720487
2025-04-16,1.4923327845,-0.0055499208
2025-04-17,1.4952199346,0.0019346556
2025-04-18,1.4946408927,-0.0003874853
2025-04-21,1.4997765532,0.0034360498
2025-04-22,1.5046932594,0.0032782925
2025-04-23,1.5102424982,0.0036879535
2025-04-24,1.5102480402,3.8929e-06
2025-04-25,1.5114217989,0.0007769723
2025-04-28,1.5084716437,-0.0019519073
2025-04-29,1.5108826138,0.0015985103
2025-04-30,1.5142017965,0.0021968502
2025-05-06,1.5271619362,0.0085588348
2025-05-07,1.5280401818,0.0005750835
2025-05-08,1.5323032894,0.0027899185
2025-05-09,1.5306691163,-0.0010662604
2025-05-12,1.543043562,0.0080843375
2025-05-13,1.5417912197,-0.0008118255
2025-05-14,1.5500740755,0.0053724471
2025-05-15,1.5432988998,-0.0043710888
2025-05-16,1.5408406464,-0.0015926354
2025-05-19,1.5408721663,2.04563e-05
2025-05-20,1.5493334217,0.005490988
2025-05-21,1.5527219933,0.0021873436
2025-05-22,1.5473734905,-0.0034448274
2025-05-23,1.5429616453,-0.0028511832
2025-05-26,1.5369749159,-0.0038800247
2025-05-27,1.5377184211,0.0004837458
2025-05-28,1.5374443351,-0.0001780107
2025-05-29,1.5481852758,0.0069859995
2025-05-30,1.5425820016,-0.003619253
2025-06-03,1.5501136527,0.0048827304
